lte043-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.772506551088e+01, 1.505949727961e+01, 1.398089634114e+01, 1.345341886998e+01, 1.320903979648e+01, 1.499999999003e+01 
lte043-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.759169542445e+01, 1.505170410694e+01, 1.394686250812e+01, 1.342204786069e+01, 1.317272016168e+01, 1.499999999003e+01 
lte044-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.773267594403e+01, 1.506797106803e+01, 1.401044667141e+01, 1.354456795741e+01, 1.333026872427e+01, 1.499999999003e+01 
lte044-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.759890642395e+01, 1.505626830310e+01, 1.397307354482e+01, 1.351063454602e+01, 1.329607942725e+01, 1.499999999003e+01 
lte045-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.770345844216e+01, 1.509537323097e+01, 1.405787426033e+01, 1.365986726793e+01, 1.347916506305e+01, 1.499999999003e+01 
lte045-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.759618191101e+01, 1.505634631628e+01, 1.399748745022e+01, 1.358631254459e+01, 1.339996445905e+01, 1.499999999003e+01 
lte046-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.764542207495e+01, 1.511974286146e+01, 1.411160111597e+01, 1.376717620829e+01, 1.361366755126e+01, 1.499999999003e+01 
lte046-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.757591258255e+01, 1.505992879514e+01, 1.403224035860e+01, 1.367065198187e+01, 1.351046484294e+01, 1.499999999003e+01 
lte047-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.757295203826e+01, 1.513770903209e+01, 1.416937804704e+01, 1.386562300566e+01, 1.373430019722e+01, 1.499999999003e+01 
lte047-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.752428240598e+01, 1.507607154340e+01, 1.408618933005e+01, 1.376824966827e+01, 1.363173275077e+01, 1.499999999003e+01 
lte048-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.749300466391e+01, 1.515143893186e+01, 1.422906634848e+01, 1.395720236406e+01, 1.384459937808e+01, 1.499999999003e+01 
lte048-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.745404657952e+01, 1.509344727957e+01, 1.414748410406e+01, 1.386564368202e+01, 1.374970933795e+01, 1.499999999003e+01 
lte049-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.741670581586e+01, 1.516117549537e+01, 1.428413879402e+01, 1.403687694580e+01, 1.393988318779e+01, 1.499999999003e+01 
lte049-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.738196040194e+01, 1.510691568155e+01, 1.420689746482e+01, 1.395321566774e+01, 1.385455191436e+01, 1.499999999003e+01 
lte050-5.0+0.5a+0.0.BT-Settl.spec.gz, 1.733357750905e+01, 1.516924120405e+01, 1.433914300528e+01, 1.411406299870e+01, 1.403185730479e+01, 1.499999999003e+01 
lte050-5.5+0.5a+0.0.BT-Settl.spec.gz, 1.730305814347e+01, 1.511967155922e+01, 1.426646888531e+01, 1.403658495994e+01, 1.395352063430e+01, 1.499999999003e+01 
lte004.2-4.5-0.0a+0.0.BT-Settl.spec.gz, 2.480795253399e+01, 1.604464127773e+01, 9.238487351641e+00, 5.800936771228e+00, 2.790344759580e+00, 1.499999999003e+01 
lte004.2-5.0-0.0a+0.0.BT-Settl.spec.gz, 2.735994756259e+01, 1.656223433171e+01, 1.021037654525e+01, 7.607471364725e+00, 4.412413995377e+00, 1.499999999003e+01 
lte004-3.5-0.0a+0.0.BT-Settl.spec.gz, 2.332335492964e+01, 1.557969158755e+01, 9.044036204742e+00, 5.348045931693e+00, 1.388656461847e+00, 1.499999999003e+01 
lte004-4.0-0.0a+0.0.BT-Settl.spec.gz, 2.469157964798e+01, 1.605365017846e+01, 9.157558657612e+00, 5.470784939313e+00, 2.072353657011e+00, 1.499999999003e+01 
lte004-4.5-0.0a+0.0.BT-Settl.spec.gz, 2.517917952382e+01, 1.600269157381e+01, 8.989498800168e+00, 4.861439774260e+00, 1.211381325062e+00, 1.499999999004e+01 
lte004-5.0-0.0a+0.0.BT-Settl.spec.gz, 2.776705837774e+01, 1.662915136182e+01, 1.002529129927e+01, 6.822632680523e+00, 2.861833513381e+00, 1.499999999003e+01 
lte004.5-3.0-0.0a+0.0.BT-Settl.spec.gz, 2.022556542975e+01, 1.344603083048e+01, 8.928416593563e+00, 5.046127644702e+00, 2.922210465073e-01, 1.499999999003e+01 
lte004.5-3.5-0.0a+0.0.BT-Settl.spec.gz, 2.230736018557e+01, 1.513528411611e+01, 9.310960246243e+00, 5.711605937630e+00, 1.661624282089e+00, 1.499999999003e+01 
